PL_Code,In_DMTR,In_Operational,In_Strategic,In_Criticality,Universe_Status
565094825567,1,0,0,0,Demand_Only
565094825890,1,0,0,0,Demand_Only
565094826808,1,0,0,0,Demand_Only
565094828441,1,0,0,0,Demand_Only
565094828647,1,0,0,0,Demand_Only
56509686,0,0,0,1,Criticality_Only
56509935,1,0,0,0,Demand_Only
56509959,1,0,1,1,Partial_Match
56509960,1,0,1,1,Partial_Match
565099653138,1,0,0,0,Demand_Only
565099653266,1,0,0,0,Demand_Only
565099653278,1,0,0,0,Demand_Only
565099653321,1,0,0,0,Demand_Only
565099653461,1,0,0,0,Demand_Only
565099663624,1,0,0,0,Demand_Only
565099844813,1,0,0,0,Demand_Only
565099844825,1,0,0,0,Demand_Only
565099844849,1,0,0,0,Demand_Only
565099950054,1,0,0,0,Demand_Only
565100012838,1,0,0,0,Demand_Only
565100013193,1,0,0,0,Demand_Only
565100013200,1,0,0,0,Demand_Only
565100013211,1,0,0,0,Demand_Only
565100013223,1,0,0,0,Demand_Only
565100013235,1,0,0,0,Demand_Only
565100013247,1,0,0,0,Demand_Only
565100013259,1,0,0,0,Demand_Only
565100013661,1,0,0,0,Demand_Only
565100013673,1,0,0,0,Demand_Only
565100013685,1,0,0,0,Demand_Only
565100013697,1,0,0,0,Demand_Only
565100013703,1,0,0,0,Demand_Only
565100013995,1,0,0,0,Demand_Only
565100014987,1,0,0,0,Demand_Only
565100920603,1,0,0,0,Demand_Only
565100920627,1,0,0,0,Demand_Only
56511516,0,0,0,1,Criticality_Only
565172843959,1,0,0,0,Demand_Only
565172844319,1,0,0,0,Demand_Only
565172845385,1,0,0,0,Demand_Only
565172845397,1,0,0,0,Demand_Only
565172845439,1,0,0,0,Demand_Only
565172845440,1,0,0,0,Demand_Only
565172848234,0,1,0,0,Inventory_Only
565172848313,0,1,0,0,Inventory_Only
565172853060,1,0,0,0,Demand_Only
565197991932,1,0,0,0,Demand_Only
565198082125,1,0,0,0,Demand_Only
565198082137,1,0,0,0,Demand_Only
565198092921,1,0,0,0,Demand_Only
565198093123,1,0,0,0,Demand_Only
565198200031,1,0,0,0,Demand_Only
565198200043,1,0,0,0,Demand_Only
565198200055,1,0,0,0,Demand_Only
565198200067,1,0,0,0,Demand_Only
565198200079,1,0,0,0,Demand_Only
565198272730,1,0,0,0,Demand_Only
565198332774,1,0,0,0,Demand_Only
565198350028,0,1,0,0,Inventory_Only
565198382364,1,0,0,0,Demand_Only
565198460028,1,0,0,0,Demand_Only
565198460030,1,0,0,0,Demand_Only
565198460089,1,0,0,0,Demand_Only
565198792645,1,0,0,0,Demand_Only
565199032580,1,0,0,0,Demand_Only
565199280022,1,0,0,0,Demand_Only
565199410203,0,1,0,0,Inventory_Only
565199410343,1,0,0,0,Demand_Only
565199410379,0,1,0,0,Inventory_Only
565199470121,1,0,0,0,Demand_Only
567900058715,1,0,0,0,Demand_Only
567900117161,1,0,0,0,Demand_Only
567900117173,1,0,0,0,Demand_Only
567900117185,1,0,0,0,Demand_Only
567900117215,1,0,0,0,Demand_Only
567900388272,1,0,0,0,Demand_Only
567900418914,1,0,0,0,Demand_Only
567900444834,1,0,0,0,Demand_Only
567900616750,1,0,0,0,Demand_Only
567900698091,1,0,0,0,Demand_Only
567900698108,1,0,0,0,Demand_Only
567900698169,1,0,0,0,Demand_Only
567900698170,1,0,0,0,Demand_Only
567900698182,1,0,0,0,Demand_Only
567900698194,1,0,0,0,Demand_Only
567900778992,1,0,0,0,Demand_Only
567900779194,1,0,0,0,Demand_Only
567900779911,1,0,0,0,Demand_Only
567900808704,1,0,0,0,Demand_Only
567900808716,1,0,0,0,Demand_Only
567901067633,0,1,0,0,Inventory_Only
567901800040,1,0,0,0,Demand_Only
567902700064,0,1,0,0,Inventory_Only
567903070027,1,0,0,0,Demand_Only
567903810023,0,1,0,0,Inventory_Only
567904138020,1,0,0,0,Demand_Only
567904397905,1,0,0,0,Demand_Only
567904517790,1,0,0,0,Demand_Only
567904517807,1,0,0,0,Demand_Only
567906940021,1,0,0,0,Demand_Only
567907000020,1,0,0,0,Demand_Only
567907850052,0,1,0,0,Inventory_Only
567907930023,0,1,0,0,Inventory_Only
567908369072,1,0,0,0,Demand_Only
567908486994,1,0,0,0,Demand_Only
567909490026,1,0,0,0,Demand_Only
567909900022,1,0,0,0,Demand_Only
567910410020,1,0,0,0,Demand_Only
567911279128,0,1,0,0,Inventory_Only
567912100021,1,0,0,0,Demand_Only
567912210185,1,0,0,0,Demand_Only
567912210197,1,0,0,0,Demand_Only
567912210203,1,0,0,0,Demand_Only
567912410010,1,0,0,0,Demand_Only
567912420015,1,0,0,0,Demand_Only
567912550075,1,0,0,0,Demand_Only
567913080042,1,0,0,0,Demand_Only
567913080091,1,0,0,0,Demand_Only
567913080108,1,0,0,0,Demand_Only
567913080110,1,0,0,0,Demand_Only
567913210030,1,0,0,0,Demand_Only
567913220022,1,0,0,0,Demand_Only
567913220034,1,0,0,0,Demand_Only
567913440125,1,0,0,0,Demand_Only
567913440150,1,0,0,0,Demand_Only
567913440162,1,0,0,0,Demand_Only
567914940040,1,0,0,0,Demand_Only
567916080028,0,1,0,0,Inventory_Only
567917930020,1,0,0,0,Demand_Only
567918190044,1,0,0,0,Demand_Only
567919200197,1,0,0,0,Demand_Only
567919520027,1,0,0,0,Demand_Only
567919640033,1,0,0,0,Demand_Only
567919890025,1,0,0,0,Demand_Only
567921160020,1,0,0,0,Demand_Only
567921890045,1,0,0,0,Demand_Only
567922200024,1,0,0,0,Demand_Only
567924600080,1,0,0,0,Demand_Only
567928010026,1,0,0,0,Demand_Only
567928020020,1,0,0,0,Demand_Only
569001120070,1,0,0,0,Demand_Only
569001120112,0,1,0,0,Inventory_Only
569001120124,0,1,0,0,Inventory_Only
569001120136,0,1,0,0,Inventory_Only
569001120203,0,1,0,0,Inventory_Only
569001220027,1,0,0,0,Demand_Only
569001230021,1,0,0,0,Demand_Only
569001230033,1,0,0,0,Demand_Only
569001240026,1,0,0,0,Demand_Only
569001250020,1,0,0,0,Demand_Only
569001340057,1,0,0,0,Demand_Only
569001340069,1,0,0,0,Demand_Only
569001340070,1,0,0,0,Demand_Only
569001340082,1,0,0,0,Demand_Only
569001340094,1,0,0,0,Demand_Only
569001370025,1,0,0,0,Demand_Only
569001370037,1,0,0,0,Demand_Only
569001370049,1,0,0,0,Demand_Only
569001370050,1,0,0,0,Demand_Only
569001370062,1,0,0,0,Demand_Only
569001370074,1,0,0,0,Demand_Only
569001370086,1,0,0,0,Demand_Only
569001520060,1,0,0,0,Demand_Only
569001520072,1,0,0,0,Demand_Only
569001520084,1,0,0,0,Demand_Only
569001570026,1,0,0,0,Demand_Only
569001570063,1,0,0,0,Demand_Only
569001580056,1,0,0,0,Demand_Only
569001620066,1,0,0,0,Demand_Only
569001620078,1,0,0,0,Demand_Only
569001890021,1,0,0,0,Demand_Only
569001890033,1,0,0,0,Demand_Only
569001890045,1,0,0,0,Demand_Only
569001890057,1,0,0,0,Demand_Only
569001930020,1,0,0,0,Demand_Only
569001970028,1,0,0,0,Demand_Only
569002040021,1,0,0,0,Demand_Only
569002491213,1,0,0,0,Demand_Only
569002650042,0,1,0,0,Inventory_Only
569003010073,1,0,0,0,Demand_Only
569003010085,1,0,0,0,Demand_Only
569003010103,1,0,0,0,Demand_Only
569003010693,0,1,0,0,Inventory_Only
569003011284,1,0,0,0,Demand_Only
569003011545,1,0,0,0,Demand_Only
569003030023,1,0,0,0,Demand_Only
569003030035,1,0,0,0,Demand_Only
569003031210,1,0,0,0,Demand_Only
569003510057,1,0,0,0,Demand_Only
569003520038,1,0,0,0,Demand_Only
569003530032,1,0,0,0,Demand_Only
569003530044,1,0,0,0,Demand_Only
569003540050,1,0,0,0,Demand_Only
569003550031,1,0,0,0,Demand_Only
569003560048,1,0,0,0,Demand_Only
569003570030,1,0,0,0,Demand_Only
569003580035,1,0,0,0,Demand_Only
569003780024,1,0,0,0,Demand_Only
569003800047,1,0,0,0,Demand_Only
569004200027,0,1,0,0,Inventory_Only
569004330087,1,0,0,0,Demand_Only
569004570074,1,0,0,0,Demand_Only
569005120027,1,0,0,0,Demand_Only
569005130057,0,1,0,0,Inventory_Only
569005130082,0,1,0,0,Inventory_Only
569005150044,0,1,0,0,Inventory_Only
569005150056,0,1,0,0,Inventory_Only
569005400048,0,1,0,0,Inventory_Only
569005440022,1,0,0,0,Demand_Only
569005530114,1,0,0,0,Demand_Only
569006490045,0,1,0,0,Inventory_Only
569006500361,0,1,0,0,Inventory_Only
569006600033,1,0,0,0,Demand_Only
569006940154,1,0,0,0,Demand_Only
569006970020,1,0,0,0,Demand_Only
569007720034,1,0,0,0,Demand_Only
569007730052,1,0,0,0,Demand_Only
569007730064,1,0,0,0,Demand_Only
569007780031,1,0,0,0,Demand_Only
569007780043,1,0,0,0,Demand_Only
569012720211,1,0,0,0,Demand_Only
569016060035,0,1,0,0,Inventory_Only
569016380560,0,1,0,0,Inventory_Only
569016620028,1,0,0,0,Demand_Only
569018890023,1,0,0,0,Demand_Only
569018900028,1,0,0,0,Demand_Only
569019730477,0,1,0,0,Inventory_Only
569019731240,0,1,0,0,Inventory_Only
569019732036,0,1,0,0,Inventory_Only
569019732760,0,1,0,0,Inventory_Only
569019732772,0,1,0,0,Inventory_Only
569020420026,1,0,0,0,Demand_Only
569020690029,1,0,0,0,Demand_Only
569024350020,1,0,0,0,Demand_Only
569024460092,0,1,0,0,Inventory_Only
569024460109,0,1,0,0,Inventory_Only
569025510029,0,1,0,0,Inventory_Only
569027360023,0,1,0,0,Inventory_Only
569027490034,1,0,0,0,Demand_Only
569033660057,1,0,0,0,Demand_Only
569034160032,0,1,0,0,Inventory_Only
569034910045,1,0,0,0,Demand_Only
569034910069,1,0,0,0,Demand_Only
569034910070,1,0,0,0,Demand_Only
569037200028,0,1,0,0,Inventory_Only
569044770013,1,0,0,0,Demand_Only
569047300020,0,1,0,0,Inventory_Only
569049130038,1,0,0,0,Demand_Only
569050170164,0,1,0,0,Inventory_Only
569060390045,1,0,0,0,Demand_Only
569066000022,0,1,0,0,Inventory_Only
569068510027,1,0,0,0,Demand_Only
569069000033,1,0,0,0,Demand_Only
569070440021,1,0,0,0,Demand_Only
569070440033,1,0,0,0,Demand_Only
569800330051,0,1,0,0,Inventory_Only
569804430131,1,0,0,0,Demand_Only
56982252,1,0,0,0,Demand_Only
569839060113,1,0,0,0,Demand_Only
569839060125,1,0,0,0,Demand_Only
569839060332,1,0,0,0,Demand_Only
56985526,0,0,0,1,Criticality_Only
56985800,1,0,0,0,Demand_Only
56986130,1,0,0,0,Demand_Only
56986210,0,0,0,1,Criticality_Only
56987122/56110029,0,0,1,1,Partial_Match
569894370025,1,0,0,0,Demand_Only
569894550039,1,0,0,0,Demand_Only
569894580184,1,0,0,0,Demand_Only
569900780080,1,0,0,0,Demand_Only
569901140024,1,0,0,0,Demand_Only
569901140036,1,0,0,0,Demand_Only
569902250020,1,0,0,0,Demand_Only
569902770052,0,1,0,0,Inventory_Only
569903410020,1,0,0,0,Demand_Only
569903730037,0,1,0,0,Inventory_Only
569903730050,0,1,0,0,Inventory_Only
569905400028,0,1,0,0,Inventory_Only
569911750029,0,1,0,0,Inventory_Only
569911750030,0,1,0,0,Inventory_Only
570100289260,0,1,0,0,Inventory_Only
570100320241,0,1,0,0,Inventory_Only
570100356570,1,0,0,0,Demand_Only
570100421616,0,1,0,0,Inventory_Only
570100421847,1,0,0,0,Demand_Only
570100421859,1,0,0,0,Demand_Only
570100471358,0,1,0,0,Inventory_Only
570100499988,0,1,0,0,Inventory_Only
570100543023,0,1,0,0,Inventory_Only
570100543035,0,1,0,0,Inventory_Only
570100543084,0,1,0,0,Inventory_Only
570100899220,0,1,0,0,Inventory_Only
570100899334,0,1,0,0,Inventory_Only
570100899346,0,1,0,0,Inventory_Only
570101148725,0,1,0,0,Inventory_Only
570101148877,0,1,0,0,Inventory_Only
570101149080,0,1,0,0,Inventory_Only
570101149146,0,1,0,0,Inventory_Only
570101149419,0,1,0,0,Inventory_Only
570101149481,0,1,0,0,Inventory_Only
570101149638,0,1,0,0,Inventory_Only
570101227881,0,1,0,0,Inventory_Only
570101228060,0,1,0,0,Inventory_Only
570101228228,0,1,0,0,Inventory_Only
570101228265,0,1,0,0,Inventory_Only
570101228277,0,1,0,0,Inventory_Only
570101228332,0,1,0,0,Inventory_Only
570101228630,0,1,0,0,Inventory_Only
570101362632,0,1,0,0,Inventory_Only
570101362644,0,1,0,0,Inventory_Only
570101417554,0,1,0,0,Inventory_Only
570101439513,0,1,0,0,Inventory_Only
570101439860,0,1,0,0,Inventory_Only
570101449178,0,1,0,0,Inventory_Only
570101449221,0,1,0,0,Inventory_Only
570101647559,0,1,0,0,Inventory_Only
570101875039,0,1,0,0,Inventory_Only
570101948080,0,1,0,0,Inventory_Only
570101949450,0,1,0,0,Inventory_Only
570102008534,0,1,0,0,Inventory_Only
570102028582,0,1,0,0,Inventory_Only
570102210062,0,1,0,0,Inventory_Only
570102480223,0,1,0,0,Inventory_Only
570102510586,1,0,0,0,Demand_Only
570102815889,0,1,0,0,Inventory_Only
570102927321,0,1,0,0,Inventory_Only
570103150048,0,1,0,0,Inventory_Only
570104010039,0,1,0,0,Inventory_Only
570104060134,0,1,0,0,Inventory_Only
570104300182,0,1,0,0,Inventory_Only
570104480640,0,1,0,0,Inventory_Only
570104790136,1,0,0,0,Demand_Only
570104790252,0,1,0,0,Inventory_Only
570104890040,0,1,0,0,Inventory_Only
570106480059,0,1,0,0,Inventory_Only
570107590080,0,1,0,0,Inventory_Only
570108230022,0,1,0,0,Inventory_Only
570108360513,0,1,0,0,Inventory_Only
570108520036,0,1,0,0,Inventory_Only
570109140030,0,1,0,0,Inventory_Only
570109350060,0,1,0,0,Inventory_Only
570109490283,1,0,0,0,Demand_Only
570109490386,1,0,0,0,Demand_Only
570109490520,1,0,0,0,Demand_Only
570109490714,0,1,0,0,Inventory_Only
570109730026,0,1,0,0,Inventory_Only
570110000024,0,1,0,0,Inventory_Only
570110000036,0,1,0,0,Inventory_Only
570110180051,0,1,0,0,Inventory_Only
570110310025,0,1,0,0,Inventory_Only
570110870468,0,1,0,0,Inventory_Only
570113330035,0,1,0,0,Inventory_Only
570113730025,0,1,0,0,Inventory_Only
570113910027,0,1,0,0,Inventory_Only
570116980028,0,1,0,0,Inventory_Only
570121440132,0,1,0,0,Inventory_Only
570121460076,0,1,0,0,Inventory_Only
570121460210,0,1,0,0,Inventory_Only
570122050039,0,1,0,0,Inventory_Only
570122050131,0,1,0,0,Inventory_Only
570126210025,0,1,0,0,Inventory_Only
570131650240,1,0,0,0,Demand_Only
570131650305,1,0,0,0,Demand_Only
570132251169,0,1,0,0,Inventory_Only
570136210241,0,1,0,0,Inventory_Only
570136210289,0,1,0,0,Inventory_Only
570140712828,1,0,0,0,Demand_Only
570140713948,1,0,0,0,Demand_Only
570143970026,1,0,0,0,Demand_Only
570146570047,0,1,0,0,Inventory_Only
570149350034,0,1,0,0,Inventory_Only
570149350046,0,1,0,0,Inventory_Only
570149350083,0,1,0,0,Inventory_Only
570150100029,0,1,0,0,Inventory_Only
570150950256,0,1,0,0,Inventory_Only
570150950270,0,1,0,0,Inventory_Only
570150950426,1,0,0,0,Demand_Only
570150950530,0,1,0,0,Inventory_Only
570150950542,0,1,0,0,Inventory_Only
570152660014,0,1,0,0,Inventory_Only
570153210454,0,1,0,0,Inventory_Only
570153210466,0,1,0,0,Inventory_Only
570153210582,0,1,0,0,Inventory_Only
570153210788,0,1,0,0,Inventory_Only
570153211197,0,1,0,0,Inventory_Only
570153211239,0,1,0,0,Inventory_Only
570153211276,0,1,0,0,Inventory_Only
570153211409,0,1,0,0,Inventory_Only
570164540070,0,1,0,0,Inventory_Only
570164540082,0,1,0,0,Inventory_Only
570400020032,0,1,0,0,Inventory_Only
570400020044,0,1,0,0,Inventory_Only
570400020070,0,1,0,0,Inventory_Only
570400020081,0,1,0,0,Inventory_Only
570500260144,0,1,0,0,Inventory_Only
572000020026,0,1,0,0,Inventory_Only
572000030020,0,1,0,0,Inventory_Only
572000030044,0,1,0,0,Inventory_Only
572000220039,0,1,0,0,Inventory_Only
572100640040,0,1,0,0,Inventory_Only
572100640051,0,1,0,0,Inventory_Only
609004430022,1,0,0,0,Demand_Only
611600160147,1,0,0,0,Demand_Only
623500140951,1,0,0,0,Demand_Only
623500980059,1,0,0,0,Demand_Only
655701031889,1,0,0,0,Demand_Only
657905100024,1,0,0,0,Demand_Only
67900185,1,0,0,1,Partial_Match
67900203,0,0,0,1,Criticality_Only
71010336,0,1,0,0,Inventory_Only
71010348,0,1,0,0,Inventory_Only
71010350,0,1,0,0,Inventory_Only
71010373,0,1,0,0,Inventory_Only
71010816,0,1,0,0,Inventory_Only
71080326,1,1,0,0,Partial_Match
71080545,1,0,0,0,Demand_Only
72081181,1,0,0,0,Demand_Only
72081181/72207413,0,0,1,1,Partial_Match
721339354568,1,0,0,0,Demand_Only
721437670023,1,0,0,0,Demand_Only
72207413,1,0,0,0,Demand_Only
722434810027,1,0,0,0,Demand_Only
725804740114,1,0,0,0,Demand_Only
725804740126,1,0,0,0,Demand_Only
725804740138,1,0,0,0,Demand_Only
726001400138,1,0,0,0,Demand_Only
726001400205,1,0,0,0,Demand_Only
727901719596,1,0,0,0,Demand_Only
727925380052,1,0,0,0,Demand_Only
750500051065,0,1,0,0,Inventory_Only
750500051375,0,1,0,0,Inventory_Only
752082580126,1,0,0,0,Demand_Only
75544453,0,1,0,0,Inventory_Only
759098204516,0,1,0,0,Inventory_Only
77035136,1,0,0,0,Demand_Only
77091310,1,0,0,0,Demand_Only
77091607,1,0,0,0,Demand_Only
77093306,1,0,0,0,Demand_Only
77110304,1,0,0,0,Demand_Only
771600011349,1,0,0,0,Demand_Only
78010512,1,1,0,0,Partial_Match
781520833527,1,0,0,0,Demand_Only
78210057,0,1,0,0,Inventory_Only
783002169970,0,1,0,0,Inventory_Only
783100870033,1,0,0,0,Demand_Only
787900195071,1,0,0,0,Demand_Only
787902055227,1,0,0,0,Demand_Only
78900785,0,1,0,0,Inventory_Only
789900328123,1,0,0,0,Demand_Only
79010805,1,1,0,0,Partial_Match
79010866,1,1,0,0,Partial_Match
79011640,0,1,0,0,Inventory_Only
790400130034,1,0,0,0,Demand_Only
79045558,1,0,0,0,Demand_Only
79046850,1,0,0,0,Demand_Only
79247957,1,0,0,0,Demand_Only
79315604,1,0,0,0,Demand_Only
79333485,1,1,0,0,Partial_Match
79338677,1,1,0,0,Partial_Match
79339013,0,1,0,0,Inventory_Only
79339293,1,1,0,0,Partial_Match
795100540055,1,0,0,0,Demand_Only
79511843,1,0,0,0,Demand_Only
795900190130,1,0,0,0,Demand_Only
80010714,1,0,0,0,Demand_Only
80090722,1,0,0,0,Demand_Only
81033515,1,1,0,0,Partial_Match
81050264,1,1,0,0,Partial_Match
81050525,0,1,0,0,Inventory_Only
81050999,1,1,0,0,Partial_Match
81052110,0,1,0,0,Inventory_Only
81070317,1,1,0,0,Partial_Match
823000010357,1,0,0,0,Demand_Only
83041849,1,1,0,0,Partial_Match
83049400,1,1,0,0,Partial_Match
83049502,1,1,0,0,Partial_Match
83049526,0,1,0,0,Inventory_Only
83049540,1,1,0,0,Partial_Match
83049861,0,1,0,0,Inventory_Only
83051661,0,1,0,0,Inventory_Only
83054080,0,1,0,0,Inventory_Only
83054110,1,0,0,0,Demand_Only
83055551,0,1,0,0,Inventory_Only
83055563,0,1,0,0,Inventory_Only
83055575,0,1,0,0,Inventory_Only
83055587,0,1,0,0,Inventory_Only
83057213,1,1,0,0,Partial_Match
83057225,1,1,0,0,Partial_Match
83058620,0,1,0,0,Inventory_Only
831100020429,1,0,0,0,Demand_Only
83902314,0,1,0,0,Inventory_Only
83903112,0,1,0,0,Inventory_Only
83904104,1,0,0,0,Demand_Only
83904827,1,1,0,0,Partial_Match
83904839,1,1,0,0,Partial_Match
860130140864,1,0,0,0,Demand_Only
860130141200,1,0,0,0,Demand_Only
861600960026,1,0,0,0,Demand_Only
86900043,1,0,0,0,Demand_Only
869019820032,0,1,0,0,Inventory_Only
869037530032,1,0,0,0,Demand_Only
910100820060,1,0,0,0,Demand_Only
91150401,0,1,1,1,Partial_Match
98210191,1,0,0,0,Demand_Only
NA,1,0,0,0,Demand_Only
hpff7ab010a82bcd916f42dde7bb462cccc3c4e242,1,0,0,0,Demand_Only
